Unnamed: 0,report_id,date_coded,url,file,screenshot,date_posted,format,transcript,summary_content,type,comment_type,sharer_faketype,external_verification,links_verification,evidence_fake,watermark,likes,views,comments,shares,original_source_name,original_source_type,original_source_actor_type,original_source_country,sharer_name,sharer_type,sharer_job,high_impact_comment,sharer_country,sharer_city,target_name,target_one_name,target_one_sentiment,target_one_type_macro,target_one_type_micro,target_one_country,target_two_name,target_two_sentiment,target_two_type_macro,target_two_type_micro,target_two_country,target_type_macro,target_type_micro,target_country,deepfake_content_depicts,harm_depicted,social_policy_sector,context_deepfake,text_around_deepfake,harm_evidence,communication_goal,core_frame,hero,villain,plot,moral,domain,year,total_engagement,incident_id,base_incident_id_original,image_full_path,is_kept_image,is_duplicate_version,duplicate_of_incident_id,duplicate_set_id,represents_images,dominant_emotion,dominant_emotion_score,secondary_emotion,secondary_emotion_score
182,338,2024-04-21,https://miro.medium.com/v2/resize:fit:1100/format:webp/1*H8aTXdiaVdOdudrfbjDjtA.jpeg,Screenshot 2024-04-21 at 7.35.37 PM.png (https://v5.airtableusercontent.com/v3/u/38/38/1741348800000/wsULrJwd7qyGPR3CZgtV4w/cnksBG7T5cMwi3qx1ppZPNBma0V48632z1IupPRHsWA-4IXWDYybrewzQnCKvzSDhOaW512od97m0VvDQQDyJKGElkVDVSdoQZMPiq3BygxiAwo-Xvxtt-KMs74N8HLbIsPvYIl2PJmjB37apy3JO1Qkvv4S6dPTLn2Imi6MAAfnth61dYxg7MIv5Mi3-j9E/MTcjBaF8gIiRX1MTQyMNbwaRerDZGbRwueBooreO_fg),,2023-07-07,image,,Hillary Clinton is depicted dancing with a group of people in the 80s. ,deepfake,,fake,verified_fake,https://medium.com/science-for-life/the-best-ai-generated-art-of-politicians-cbcec1978f55,Blurred and smoothed faces. ,no,0.0,0.0,0.0,0.0,Midjourney,group,Unclear/unknown,United States ,Nikola Maharajh ,individual,journalist,,Canada ,Winnipeg ,Hillary Clinton,Hilary Clinton,Positive,individual,politician,United States of America,,,,,,individual,politician,United States of America,government_legal_system,non-identifiable,military_public_safety_govt,,"In this blog post, I share my favourite AI-generated images of politicians.
","political_interference,other","entertainment,education",human_interest,Hillary Clinton,Na,Clinton dancing with a group in the 80s ,AI can create art that depicts politicians in different eras. ,miro.medium.com,2023.0,0.0,379,379,/content/drive/MyDrive/CSM 2025/images_no_sc/379.png,True,False,,,,neutral,0.4627534,anger,0.27447167
183,339,2024-04-21,https://miro.medium.com/v2/resize:fit:1100/format:webp/1*9o1kvE0YFPeToMrPYDXv6w.jpeg,Screenshot 2024-04-21 at 10.09.23 AM.png (https://v5.airtableusercontent.com/v3/u/38/38/1741348800000/D-_Pe61pZFFdczHoyso6cw/3CKdHCwXN4d_D_1pAZRWWNeIVZ5nObBg8kGYFQnZY79szwWa4MOgklsc0mNv23_fQupudm9wzxrXanMYILaAiT3qK2e8P2Uhc7d6aoFg3gLGDZYu8GZ8TWVivgXNoesKMD_UGI2C0W5UTSyFcFpN71HpXdziZ30GW20U8zY8H1GSsR_QbCop2729XTizOujr/ZxXZ6Hsb_ijmkxWnTHghU4UDBT0nvakZyFoyi2-DAZI),,2023-07-07,image,,Donald Trump is depicted in the 80's with two black men next to him. The caption refers to them as a dance trio. ,deepfake,,fake,verified_fake,https://medium.com/science-for-life/the-best-ai-generated-art-of-politicians-cbcec1978f55,Smoothed faces ,no,0.0,0.0,0.0,0.0,Midjourney,group,Unclear/unknown,United States ,Nikola Maharajh ,individual,journalist,,Canada ,Winnipeg ,Donald Trump ,Donald Trump,Positive,individual,politician,United States of America,,,,,,individual,politician,United States of America,government_legal_system,non-identifiable,military_public_safety_govt,,"In this blog post, I share my favourite AI-generated images of politicians.
",political_interference,"education,entertainment",human_interest,Donald Trump,,Trump in a dance trio,AI can create images of politicians in different eras,miro.medium.com,2023.0,0.0,378,378,/content/drive/MyDrive/CSM 2025/images_no_sc/378.png,True,False,,,,anger,0.7729863,neutral,0.22284032
184,340,2024-04-21,https://miro.medium.com/v2/resize:fit:1100/format:webp/1*HBN6EJM0RAC9X-pMzYjI2w.jpeg,Screenshot 2024-04-21 at 10.01.04 AM.png (https://v5.airtableusercontent.com/v3/u/38/38/1741348800000/zdMoRXj2CBnaxTTgua7dqQ/-J4crI7DY6NA7jlDM6xUmrB5UdIFSbwn7plq7pQUM-e_pxOim2ryptKdW_W98Q8gxK0BCpPONgSouCzVUXZn_hnkSHS7vzS43fZj9JHzehVWg8b4BYSS8mIulVcmdCV4d95ar9klTwKm08ISjm04u1-txyqZw5YCsgyWdvL3L50aglj7ChxutQQ1NmDp6lK8/mVHxdaHLzv7b9twY9GctnoJeAkz7pb-1NRP5W6CzgGc),,2023-07-07,image,,Hillary Clinton is depicted holding a spear with evil Pikachu's surrounding her. ,deepfake,,fake,verified_fake,https://medium.com/science-for-life/the-best-ai-generated-art-of-politicians-cbcec1978f55,The entire image is a cartoon. ,no,0.0,0.0,0.0,0.0,Midjourney,group,Unclear/unknown,US ,Nikola Maharajh ,individual,journalist,,Canada ,Winnipeg ,Hillary Clinton,Hilary Clinton,Neutral,individual,politician,United States of America,,,,,,individual,politician,United States of America,government_legal_system,"violence,other",military_public_safety_govt,,"In this blog post, I share my favourite AI-generated images of politicians.
","political_interference,violence","entertainment,education",human_interest,Hillary Clinton,,Evil Clinton with band of evil Pikachu's behind her.,AI can create images of politicians with cartoon characters ,miro.medium.com,2023.0,0.0,377,377,/content/drive/MyDrive/CSM 2025/images_no_sc/377.png,True,False,,,,surprise,0.9736564,happiness,0.025191363
185,341,2024-04-21,https://miro.medium.com/v2/resize:fit:1100/format:webp/1*_iyWF4PwTxqcSaHwriuPhA.jpeg,Screenshot 2024-04-21 at 9.56.19 AM.png (https://v5.airtableusercontent.com/v3/u/38/38/1741348800000/7CcA8paBbVt8_nLlUToqow/jvpf3wYkiLOlu3jadB8P-4_vKv9w04K2zxqw-GSRIIImzjjWE5rvV3A2KxSQKWDPKzZhA3KXCkEWSSegXP7yyTtCkyJ0UtqXPsxrAamics_AV7-5D2uSZ3jPiXUKhelh6gIZ3WB6YCRjs95Ukrmt7vuI6c1NbJfMuMNPvPg1DoMx2aPS-CuVF67UfjmzTXnI/pDIqsu1m9pv6tSkg5tkRU371JPI_cvOt8kht_mxUxBE),,2023-07-07,image,,Joe Biden is depicted walking next to Pikachu. ,deepfake,,fake,verified_fake,https://medium.com/science-for-life/the-best-ai-generated-art-of-politicians-cbcec1978f55,,no,0.0,0.0,0.0,0.0,MidJourney,group,Unclear/unknown,United States ,Nikola Maharajh ,individual,journalist,,Canada ,Winnipeg ,Joe Biden,Joe Biden,Neutral,individual,politician,United States of America,,,,,,individual,politician,United States of America,government_legal_system,non-identifiable,military_public_safety_govt,,"In this blog post, I share my favourite AI-generated images of politicians.
",political_interference,"entertainment,education,harm_political_interference,harm_reputation",human_interest,Joe Biden,,Biden walking with Pikachu,AI generated art can create images of political figures with cartoon characters.,miro.medium.com,2023.0,0.0,376,376,/content/drive/MyDrive/CSM 2025/images_no_sc/376.png,True,False,,,,anger,0.42779127,happiness,0.25790516
186,342,2024-04-21,https://miro.medium.com/v2/resize:fit:1100/format:webp/1*ylMa83qtAG2W6NrqFb3EPg.jpeg,Screenshot 2024-04-21 at 9.43.22 AM.png (https://v5.airtableusercontent.com/v3/u/38/38/1741348800000/w9OLmdENfdAhCQE24QKayg/S84Y_Wj12nwSxklL9sq-LmFyWe53g5hwm6YBwucVB4GSBXj6ICo7ocs3EcIdJXT_ENq0glxEUbwYfvJkqML9d1uBDcd53qZ3k5hf8c__JwaMGz0o1SaDcPH0-3W6E1Y_zdqz9I9A155SCYmtR8o4gz7KLuJbBViUbeucDLijv-rGJ4OtYMmgQC5yjUu4bVmu/NLaahUJRFhoBDXNfnp6RJTuq1e3FGJnBtiM072rwIJU),,2023-07-07,image,,Anthony Fauci is depicted as Voldemort from Harry Potter. ,deepfake,,fake,verified_fake,https://medium.com/science-for-life/the-best-ai-generated-art-of-politicians-cbcec1978f55,Skin is smoothed over. ,no,0.0,0.0,0.0,0.0,Midjourney,unclear_unknown,Unclear/unknown, NA,Nikola Maharajh ,individual,journalist,,Canada ,Winnipeg ,Anthony Fauci,Anthony Fauci,Negative,individual,politician,United States of America,,,,,,individual,public_figure,United States of America,government_legal_system,non-identifiable,military_public_safety_govt,,"In this blog post, I share my favorite AI-generated images of politicians.",political_interference,"satire,entertainment,harm_reputation",human_interest,Barack Obama,Fauci,"Fauci depicted as Voldemort, facing Obama as Harry Potter ",AI can create images of political figures as superheroes/villians,miro.medium.com,2023.0,0.0,375,375,/content/drive/MyDrive/CSM 2025/images_no_sc/375.png,True,False,,,,sadness,0.7052935,neutral,0.21155779
188,344,2024-04-24,https://miro.medium.com/v2/resize:fit:1100/format:webp/1*TcrtuxICyH6ra8j0zgAw-Q.jpeg,1_TcrtuxICyH6ra8j0zgAw-Q.webp (https://v5.airtableusercontent.com/v3/u/38/38/1741348800000/XOZhLdnJKkTaqmz--YHhSQ/Ck5zr6FZd-X7o4ICpI0550WZqYNf5bVqEgU5ofZN-zvubNCpg9frTnokuqWb_qACgRktUCePdG5iWA6dKVvO9veYYHrzDmCs9loztepnto3IrPkaVVo-OaRDiyooNtz4L1NADNBp7ddUmk1xFImKUT7y2BMjP0jfiN-Qy80tOG1Uy8bk0LcE7fmsSfGDvlNp/7UjRqjPFESftp-u4ZIdpG2tQ66UKCqn4Jyby1pdZFZA),,2023-07-07,image,,Hillary Clinton is posing in an Iron Man suit.,deepfake,The sharer noted that the image was created using Midjourney. ,fake,authenticity_disputed,Could not find an external source that identifies the image. ,,yes,0.0,0.0,0.0,0.0,,unclear_unknown,unclear_unknown, NA,Nikola Maharajh ,individual,unclear_unknown,,unknown ,unknown,Hillary Clinton,Hilary Clinton,Positive,individual,politician,United States of America,,,,,,individual,"politician,public_figure",United States of America,crisis_event,non-identifiable,military_public_safety_govt,,"""Marvel — Vladimir Banner vs Hillary Stark
Putin is quickly turning into the Hulk, and the only person that can stop him is Hillary Clinton. She puts her armoured suit on and is ready for battle.""",non_identifiable,entertainment,responsibility,Hillary Clinton,,"Hillary Clinton is wearing an iron man suit, insinuating that she is a hero. ",Hillary Clinton is a hero. ,miro.medium.com,2023.0,0.0,393,393,/content/drive/MyDrive/CSM 2025/images_no_sc/393.webp,True,False,,,,anger,0.7807791,neutral,0.12073419
187,343,2024-04-24,https://miro.medium.com/v2/resize:fit:1100/format:webp/1*jZ3vBjZQmCzNJXzUFJ1HXQ.jpeg,1_jZ3vBjZQmCzNJXzUFJ1HXQ.webp (https://v5.airtableusercontent.com/v3/u/38/38/1741348800000/dEtGw27_M21EZOGzrgA16g/mr2cPlFxSpGSRuCS440ZNWsNGkVASV4ewEsrjXFeaTwD29Py1lr_cGa0mQGIT9WE__M2UYaxzuV9GKtE-0dYJt0yFJAtozZyOHHyVVJTDcu1_UESwv7iSWbVk9oScpQyyEYgnsa6yCU_z-HilGtg7a0Zl87ZTAe9sUyQfzl8ivew7N0sJrqLk2E9Den3Br1k/2PWGVFiR38w7QtA2S5dHPjWZZhs_NY2n5-TNxLwgF7c),,2023-07-07,image,,"The image shows Obama dressed as the fictional wizard Harry Potter, and he is holding a wand. ",deepfake,The sharer noted that the image was created using Midjourney. ,fake,authenticity_disputed,Could not find an external source that confirms the video is a deepfake. ,,yes,0.0,0.0,0.0,0.0,,unclear_unknown,Unclear/unknown, NA,Nikola Maharajh ,individual,unclear_unknown,,unknown ,unknown,Barack Obama,Barack Obama,Neutral,individual,politician,United States of America,,,,,,individual,"politician,public_figure",United States of America,government_legal_system,non-identifiable,military_public_safety_govt,,"""Harry Potter — Obama Potter vs Fauci Marvalo
I know, I know, Obama wouldn’t be facing off with Fauci, but that’s okay. How good does Fauci look as Voldemort though?""",non_identifiable,"satire,entertainment",human_interest,Barack Obama,,"The deepfake compares Obama to Harry Potter, implying that Obama is a hero. ",Obama is a hero . ,miro.medium.com,2023.0,0.0,392,392,/content/drive/MyDrive/CSM 2025/images_no_sc/392.webp,True,False,,,,sadness,0.44820392,neutral,0.26377913
189,345,2024-04-24,https://miro.medium.com/v2/resize:fit:1100/format:webp/1*j-9WeNSZRycHMifuZLJC2A.jpeg,1_j-9WeNSZRycHMifuZLJC2A.webp (https://v5.airtableusercontent.com/v3/u/38/38/1741348800000/PFc0RJphMQd3eNRn2u9s5w/74nHIYZE2VPy7TvtrQ5wliw4PEqVyRpTgcn61IrD2k29iIj95XuGj4Qbh3gk8RolxV4h_gWOFrexbUfEhKHdyr3T7P4vLUaXGEwBYRhBY6zt7EmyynmmuLbQuP8oGZn-6PMN--34YxVzFtbg2T1Jaf4LKbwnxpHLFEFyA4-G4vrlqv5neiNA3FmNpELcZaZ2/1COFvLNs1yG32iNu8DImXsCXhH7qpWpF84OB2KCw94g),,2023-07-07,image,,"Hillary Clinton is wearing an armored suit, and she is leading a large group of fighters wearing the same armor. It appears she is leading a dystopic army.",deepfake,The sharer posted that the image was created using Midjourney. ,fake,authenticity_disputed,,Clinton's face in the deepfake does not really resemble what she actually looks like. ,yes,0.0,0.0,0.0,0.0,,unclear_unknown,unclear_unknown, NA,Nikola Maharajh ,individual,unclear_unknown,,unknown ,unknown,Hillary Clinton,Hilary Clinton,Negative,individual,politician,United States of America,,,,,,individual,"politician,public_figure",United States of America,"crisis_event,government_legal_system,war_violence",violence,military_public_safety_govt,,"""Leader of the New World — Trump vs Clinton
We enter a dystopian future and there are two armies getting ready for war. One is led by Trump and the other by Clinton.""",violence,education,"conflict,human_interest",Hillary Clinton,Clinton Must Lead Her Army To War.,Hillary Clinton is leading an army into a dystopian war. ,Clinton is a leader. ,miro.medium.com,2023.0,0.0,394,394,/content/drive/MyDrive/CSM 2025/images_no_sc/394.webp,True,False,,,,anger,0.89883775,neutral,0.066941746
190,346,2024-04-25,https://miro.medium.com/v2/resize:fit:1100/format:webp/1*EBnRHCb4HbikZVSavJW0Jw.jpeg,1_EBnRHCb4HbikZVSavJW0Jw.webp (https://v5.airtableusercontent.com/v3/u/38/38/1741348800000/kloglwvCkJGXxA6iHQB0hw/UvFDwB1taBnP2anSZ2OdpiVhNW4pxga3ior4k8SnVmMbmCO0ykb77ris-a8VRPy5v1barxQlMoZ9t1mNGwVia7PheR1t81DPjP-3EmVajYqXDqX1E40h52qVMIeuJgnapxhuILWvGwy2LGOsp-OEnKlJAd3HRr9MVVXOiIPAcRtGYBPjkuHmhzvYJSKfdpqa/RguLatUZH97TXVESIl0JANptW4R1fqqzB1AQcaPjECM),,2023-07-07,image,,Donald Trump is leading a dystopian army. ,deepfake,The sharer notes that the image was created using Midjourney. ,fake,authenticity_disputed,Could not find an external source that identifies the image. ,,yes,0.0,0.0,0.0,0.0,,unclear_unknown,unclear_unknown, NA,Nikola Maharajh ,individual,unclear_unknown,,unknown ,unknown,Donald Trump ,Donald Trump,Negative,individual,politician,United States of America,,,,,,individual,"politician,public_figure",United States of America,"crisis_event,government_legal_system,war_violence","environmental,violence",military_public_safety_govt,,"""Leader of the New World — Trump vs Clinton
We enter a dystopian future and there are two armies getting ready for war. One is led by Trump and the other by Clinton.""","violence,political_interference",education,"conflict,human_interest,responsibility",Donald Trump and His Army,Trump Must Lead His Army Into War.,Trump is leading an army in a dystopic war. ,Trump is a leader. ,miro.medium.com,2023.0,0.0,395,395,/content/drive/MyDrive/CSM 2025/images_no_sc/395.webp,True,False,,,,anger,0.9938909,neutral,0.0046984446
191,347,2024-04-25,https://miro.medium.com/v2/resize:fit:1100/format:webp/1*dYc7vECDWLASroy-Vfhu2g.jpeg,1_dYc7vECDWLASroy-Vfhu2g.webp (https://v5.airtableusercontent.com/v3/u/38/38/1741348800000/V2zW2cQt4JKyqQxF-u6W0Q/c9ij1JNXxoUiiMzuL5O7vwXuNRBioRFsPduNiySnAcf_KMqq9wR1p99n1uJ0RhdQK7PpesVg-pufe836pO4rccUpk9V-5Yri41XDGPMbtgK8_y77D7_iI9wflZApCgFA5s28bMTsOaXq6juBomaaJenKAVK6CD6ST2ky2OpaCk49q8bf6I6P0aD1C0exfhIl/O2s5npXkVPkRhqQ0yaSM0EcelIQlOln76WwK5eKHEXE),,2023-07-07,image,,Trump is leading a group of men wearing suits and a herd of giraffes.,deepfake,The sharer notes that the image was created using Midjourney.,fake,authenticity_disputed,Could not find external sources that identify the image as a deepfake. ,The writing on the buildings and street signs. ,yes,0.0,0.0,0.0,0.0,,unclear_unknown,Unclear/unknown, NA,Nikola Maharajh ,individual,unclear_unknown,,unknown ,unknown,Donald Trump ,Donald Trump,Neutral,individual,politician,United States of America,,,,,,individual,"politician,public_figure",United States of America,"government_legal_system,election,crisis_event",violence,military_public_safety_govt,Donald Trump and Hillary Clinton are seen as political rivals since they ran against each other in the 2016 presidential election.,"Animal Party — Trump & the Giraffes vs Clinton & the Donkeys
The world has become a confusing place. Animals have started talking and entire species have started to side with politicians. As they prepare to vote, they march to the polls with their leaders of choice.

Who’s winning the election?",political_interference,"satire,entertainment","human_interest,conflict",Donald Trump and His Giraffe Supporters,Hillary Clinton,"Animals have sided with politicians, and Donald Trump is attempting to beat Hillary Clinton in an election with support of giraffes. ",Trump is competing against Hillary Clinton. ,miro.medium.com,2023.0,0.0,396,396,/content/drive/MyDrive/CSM 2025/images_no_sc/396.webp,True,False,,,,anger,0.9755431,neutral,0.013300677
192,348,2024-05-01,https://miro.medium.com/v2/resize:fit:1100/format:webp/1*6cZULvXPe0jsiAgpwxPt4w.jpeg,1_6cZULvXPe0jsiAgpwxPt4w.webp (https://v5.airtableusercontent.com/v3/u/38/38/1741348800000/PTN22hSp99KPPVyA4Gpw9w/amhC_MlOOnBx5NORG_VCURk5zH6skn_GldLaCCKB0YZ-D1A6J_pFb9cq_qDjYLlxlhNDsAKkvk1qpNmiJagw8L5g8Txx5JBQTCs31jsRRszM2GsqxJi3U-kbWxiDiOqre4KVR_tqun44JJHL7aMVaQFlfXviruABJHFlgDuWD8ezV9aNmEnzEE97ldYk-N6b/kEaxzyvH8yunLnUoblsI6E-yX73HYuCX-aLtvNyZG8Y),,2023-07-07,image,,Hillary Clinton is leading a herd of donkeys. ,deepfake,The sharer noted that the image was created using Midjourney.,fake,authenticity_disputed,Could not find external links that identifies the image as a deepfake. ,Hillary's face and hair do not look realistic. ,yes,0.0,0.0,0.0,0.0,,unclear_unknown,Unclear/unknown, NA,Nikola Maharajh ,individual,unclear_unknown,,unknown ,unknown,Hillary Clinton,Hilary Clinton,Neutral,individual,politician,United States of America,,,,,,individual,politician,United States of America,"election,government_legal_system",non-identifiable,military_public_safety_govt,,"""Trump & the Giraffes vs Clinton & the Donkeys
The world has become a confusing place. Animals have started talking and entire species have started to side with politicians. As they prepare to vote, they march to the polls with their leaders of choice.""",political_interference,"satire,entertainment","human_interest,conflict",Hillary Clinton,Donald Trump,"Animal species have sided with certain politicians, and the donkeys have chosen to support Hillary Clinton in the election. ",Hillary Clinton is competing against Donald Trump. ,miro.medium.com,2023.0,0.0,397,397,/content/drive/MyDrive/CSM 2025/images_no_sc/397.webp,True,False,,,,happiness,0.9686946,sadness,0.014314863
194,350,2024-04-24,https://creator.nightcafe.studio/creation/1Ocf7XJ2ANI2wPNC1MTJ,deepfake 350.webp (https://v5.airtableusercontent.com/v3/u/38/38/1741348800000/rpg_pbiFeSwSExBljyiACA/QrDa6RmYtvTICjaFCNV1Krr3h3JGDOw4q3yIUo3RHntBfkn0eXfdDe4ek5PENcxe_tHOWsFbS4z6wIlO0UKm7Hk2DsVQ1I-Z97YRe2mvTBT3oovXO8_vTwFK02FvakQ56jc2pfMI1wa0KyGfbqudKh4x3EUQYh--viMh5ayixZk/VSdIaWjfsjk6iUgt_kLVIQqbp05xgRBMo-QH5vlHk7o),,2023-10-12,image,,"The image is a deepfake of AOC sitting in a posh office with the New York skyline behind her. She is dressed more provocatively than she currently dresses as a member of Congress. The deepfake is called, ""AOC sells out"". ",deepfake,"There is a disclaimer on the website that says, ""This artwork was created with the help of Artificial intelligence"". ",unclear,authenticity_disputed,Could not find an external source to confirm the image is a deepfake. ,"The image does not look realistic, the figure's face in the photo doesn't resemble AOC at all. ",yes,9.0,0.0,2.0,0.0,"Rachel,@TotallyNotAReplicant",unclear_unknown,Unclear/unknown, NA,"Rachel, @TotallyNotAReplicant",non-identifiable,unclear_unknown,,unknown ,unknown,Alexandria Ocasio-Cortez,Alexandria Ocasio-Cortez,Neutral,individual,politician,United States of America,,,,,,individual,politician,United States of America,"government_legal_system,sex_related","discrimination,other","military_public_safety_govt,finance",AOC is a democratic politician who frequently pushes progressive left-wing policies like taxing the rich. Her strong beliefs and her gender often make her a popular political target. ,"""aoc sells out""

""You know this is bound to happen"". ","discrimination,political_interference","satire,entertainment,harm_political_interference","human_interest,morality,economic_consequences",,Aoc,"AOC sells out and becomes rich, going against her political beliefs she has been  supporting for years. ",AOC's political beliefs are not genuine. ,creator.nightcafe.studio,2023.0,11.0,390,390,/content/drive/MyDrive/CSM 2025/images_no_sc/390.webp,True,False,,,,neutral,0.554275,surprise,0.24905714
193,349,2024-04-24,https://miro.medium.com/v2/resize:fit:1100/format:webp/1*ZkO6kPhMGmiBnv0pVVOzjw.jpeg,deepfake 349.webp (https://v5.airtableusercontent.com/v3/u/38/38/1741348800000/OLBBw_UKCHnm9IwFbWrXZQ/YO6hXq4IUF2vGuOs4V-6vs6AU-1jULAMBt4REqulT0vmiUNfUPZ7jUpT31BXIoNHQ_eQYkOAd-EUzoWQUTLEtdZKaBRj49F9-DrB7ADPWcPiykEKZNVW8ykWRzzbRuwszllu0z4hkEqWnij3neE4ji_IHJPbGSuE1dqK8V_N-PI/PtImS8tYD_a3YkFa-z0YA6e4f3PPOyk-87luMC19_9U),,2023-07-07,image,,"Biden and Putin are hugging, and there are flames in the background of the image, suggesting violence or destruction. ",deepfake,The website sharing the image explains that the image was AI-generated digital art.,fake,authenticity_disputed,"Could not find external sources that verify the image is a deepfake, other than the original article that labels the image as being created using Midjourney. ",Biden's hand has 6 fingers. ,yes,0.0,0.0,0.0,0.0,,unclear_unknown,Unclear/unknown, NA,Nikola Maharajh ,individual,unclear_unknown,,unknown ,unknown,"Joe Biden,Vladimir Putin",Joe Biden,Negative,individual,politician,United States of America,Vladimir Putin,Negative,individual,politician,Russia,group,"politician,government_entity","United States of America,Russia","crisis_event,government_legal_system,war_violence,international_relations","property,environmental,violence",military_public_safety_govt,"There are increased tensions between the US and Russia, and many believe that there will soon be another world war with the US, Russia and China. ","""War — Biden vs Putin
War has begun.

As bombs drop, the world burns, but quickly, Biden & Putin realize they’ve made a great mistake. In the middle of the battle, they walk up to each other and give a hug, forgiving each other.""",political_interference,"education,activism","conflict,human_interest,morality,responsibility",Choosing Peace Over War and Destruction.,Violence. and War,"Biden and Putin have started a world war, but in the midst of the fighting, they realize that they were wrong and hug each other.  ",We should chose peace over war. ,miro.medium.com,2023.0,0.0,391,391,/content/drive/MyDrive/CSM 2025/images_no_sc/391.webp,True,False,,,,sadness,0.47341537,anger,0.42314583
195,354,2024-07-24,https://thumbnails.texastribune.org/IwxbrsVFODA7NAf-wBG6C5I25no=/1200x1497/smart/filters:format(webp):quality(70)/https://static.texastribune.org/media/files/9af5fcdfac37890f7b59ba5c576232dd/Phelan%20Deepfake%20TT%2001.jpg,Screenshot 2024-07-24 at 22-09-19 Phelan Deepfake TT 01.jpg (WEBP Image 1200 × 1497 pixels) — Scaled (49%).png (https://v5.airtableusercontent.com/v3/u/38/38/1741348800000/2HXpIEjS_o4gqN-4T-hXng/yqooSVwZLcUiig4yCKlmkKxC6s7-JtiWjay6F7zNpR1G1W98XxbBJLRq0O9LE4cvfD10lHfEPu0wzHSJkoXFLgpPHBamhADL_oQRErqM-DVXqzTd7DBFQPoLBVmyTF5o9aU6azJJuHgrD60ji48IwrU6bQ1S5XF2ppa1iXHF2lY40yI6VG1ZuvYw7HK7EcuP3yZ82vRiBsvMOpitfTehySI20iYEIwFh3drLRJsoocq0vWv78mAj7pUusNEEiGl9/aCilsA7OYSFzT8vYzM8Oz7lnO6s-XS5oAqRcIFAghEg),,2024-04-09,image,,Phelan in an intimate hug with former U.S. House Speaker Nancy Pelosi.,deepfake,,fake,verified_fake,https://www.google.com/url?sa=t&source=web&rct=j&opi=89978449&url=https://www.texastribune.org/topics/artificial-intelligence/&ved=2ahUKEwiLibfpjsCHAxXRna8BHYVNA3wQFnoECBQQAQ&usg=AOvVaw3A7uhHf6yZXldABjVwDHy_,,no,0.0,0.0,0.0,0.0,"A mailer,paid for by the Jeff Yass-bankrolled Club for Growth Action PAC",individual,"unclear_unknown,Unclear/unknown", NA,,"individual,non-identifiable",other,,unknown ,unknown,"Dade Phelan ,Nancy Pelosi",Dade Phelan,Negative,individual,politician,United States of America,Nancy Pelosi,Negative,individual,politician,United States of America,individual,"politician,public_figure",United States of America,"government_legal_system,deepfake_regulation",other,military_public_safety_govt,This deepfake is apparently a remake of Pelosi hugging new House Democratic Leader Hakeem Jeffries.,"""Dade Phelosi is backed by the same pac backrolling Pelosi. No wonder Dade appointed nine democratic committee chairs.""",political_interference,"false_info,harm_political_interference,activism","morality,responsibility","The Citizens Of The United States, The Legislatives",Dade Phelan and Nancy Pelosi,Deepfakes regarding politicians should not deceive voters and law-makers. ,This “deepfaked” ad targeting House Speaker Dade Phelan could inspire further legislation to crack down on doctored imagery in political ads.,thumbnails.texastribune.org,2024.0,0.0,407,407,/content/drive/MyDrive/CSM 2025/images_no_sc/407.png,True,False,,,,sadness,0.29496476,anger,0.25573742
197,357,2024-07-26,https://farid.berkeley.edu/deepfakes2024election/assets/2024-03-04-Trump-Black-Voters-2.jpg,Screenshot 2024-07-27 at 01-09-53 2024-03-04-Trump-Black-Voters-2.jpg (JPEG Image 640 × 619 pixels).png (https://v5.airtableusercontent.com/v3/u/38/38/1741348800000/p7L7UHgxTgjrOGSWs14ExA/4ggsUEvbEYpmdVZVL-CYTtUOOZD4uBE4CFApteZ6-su8tBLti32x64ax49nqqmYqv6iiCK53lYxBlZs9_Z3YEyU7Ri-UfqiIin8qXUbT6lQhvoEqkr7jRgv5nJaV_UyMAiqoywOYfNDBxZWx18gdrFC1PA5Qcq4jN_gyv5PUIGCXCPinRPahJKJnbkGMliJyKEQggE4MxlkqwDSvlIVQNrmN7A3COv-YM40xdB8P8MNUJ3rumtm8qSb2rNW8BuWKQdKPVG410W3poTZvRpQkUQ/kA4m5dmTaSu56VQ_Kl-QyFOODaj3T86ACEGgrmIQ2kU),,2024-03-04,image,,Donald Trump with Black voters.,deepfake,,fake,verified_fake,Analysis done by Prof. Farid and his team at Berkeley has detected patterns in this image that are consistent with the generative-AI service Midjourney,The entire image is slightly blurred. ,yes,0.0,1300000.0,0.0,0.0,Shaggy,individual,"unclear_unknown,Unclear/unknown", NA,Shaggy,non-identifiable,unclear_unknown,,unknown ,unknown,Donald Trump ,Donald Trump,Positive,individual,politician,United States of America,,,,,,individual,"public_figure,politician,government_entity",United States of America,"government_legal_system,election",non-identifiable,"military_public_safety_govt,broadcasting_media_production","The person behind the account called Shaggy, who is a committed Trump supporter living in Michigan created this deepfake to influence voters to vote for Trump in the 2024 elections. ",Trump had stopped his motorcade to pose with these men.,political_interference,"false_info,harm_political_interference,satire",conflict,The United States Voting Community,Donald Trump," Mr Trump posing with black voters on a front porch. A fake image, of course. ","The manipulated image is pushing a ""strategic narrative"" designed to show Mr Trump as popular in the black community. This is the moral according to BBC.",farid.berkeley.edu,2024.0,1300000.0,410,410,/content/drive/MyDrive/CSM 2025/images_no_sc/410.png,True,False,,,,neutral,0.9869479,sadness,0.008496816
